ID_REF,GSM3446059,GSM3446060,GSM3446061,GSM3446062,GSM3446063,GSM3446064,GSM3446065,GSM3446066,GSM3446067,GSM3446068,GSM3446069,GSM3446070
A_19_P00318013,16.89401931,13.03898803,13.25854356,16.00138081,13.0594153,6.330884169,11.90007615,13.57724347,12.45609545,13.10337005,10.96920451,13.20232122
A_19_P00318054,0.265737457,0.877092722,0.222938734,0.065395741,0.203378432,1.041533945,0.118568279,0.160319631,0.138169204,0.064614712,0.318387367,0.153595803
A_19_P00318059,0.056592689,0.230000292,0.068558963,0.053849229,0.165831192,0.393812224,0.044219055,0.044290344,0.054407657,0.035275876,0.040406169,0.092449101
A_19_P00318085,4.302742786,2.80534227,3.26709476,3.381886401,2.274265995,0.53685256,3.321304508,2.913307326,2.347193043,3.367030524,2.835267193,2.093769316
A_19_P00318091,0.064791079,0.269766798,0.080133333,0.063047449,0.242295128,0.473600957,0.054232606,0.047794817,0.068321043,0.059966393,0.067066401,0.138719365
A_19_P00318097,0.054537845,0.219954222,0.066268965,0.052506615,0.161480034,0.382391087,0.04226303,0.037660814,0.052680338,0.034488878,0.039244982,0.055249783
A_19_P00318107,0.068388388,0.287978298,0.085501278,0.067030974,0.203221733,0.486605219,0.050188356,0.044716683,0.062614548,0.041023631,0.046613876,0.066779245
A_19_P00318113,0.068664799,0.282970703,0.084198153,0.114623535,0.205896085,0.957075339,0.084359117,0.050363917,0.070855979,0.04547973,0.052729115,0.073812553
A_19_P00318152,2.100626838,4.41121262,1.885876289,1.842117133,2.859812576,6.998831622,2.322552326,1.951434122,2.410718338,2.244176118,1.871788592,2.738040146
A_19_P00318154,0.070820356,0.29239193,0.087314218,0.069321217,0.209632383,0.501139354,0.053651563,0.047949813,0.067300811,0.042833676,0.048955362,0.069701113
A_19_P00318174,0.411719105,0.474547827,0.31114147,0.193751368,0.21219602,0.50613444,0.374692836,0.425913363,0.251702945,0.570484265,0.425419834,0.530760017
A_19_P00318183,0.060120883,0.244850424,0.073740295,0.057089095,0.17933228,0.42381798,0.04685624,0.04143429,0.058167709,0.051107563,0.043438789,0.060794937
A_19_P00318187,0.174031782,0.765015392,0.222040261,0.065666028,0.571360854,1.168924751,0.102991901,0.053359069,0.150421396,0.105692631,0.105874253,0.16999825
A_19_P00318189,0.831700832,3.794054493,1.301400885,0.772087521,3.056880383,5.936637407,0.643949014,0.865185235,1.424324382,0.389513247,0.767687892,0.971030605
A_19_P00318227,0.295393892,1.372241935,0.608736699,0.345968885,0.923403058,1.475325203,0.236255775,0.467253216,0.70024116,0.305610666,0.52414141,0.35565977
A_19_P00318243,0.549175169,1.146511138,0.253210652,0.354947879,0.865938067,2.137574793,0.630549703,0.548889368,0.443664154,0.717471883,0.438159304,0.744817213
A_19_P00318255,0.072230687,0.297942947,0.089418323,0.071162174,0.214556662,0.517559129,0.05341127,0.047786006,0.067095155,0.04273661,0.048827645,0.08009962
A_19_P00318261,2.950924889,16.08179567,7.154280085,3.670294938,11.15039567,31.39098948,4.110321663,5.837953016,7.800653549,2.9966145,6.628228782,6.136674234
A_19_P00318280,0.274499343,0.256715,0.116630054,0.233035185,0.190595611,0.446264917,0.36674927,0.444374181,0.35461545,0.144877152,0.444222047,0.090615879
A_19_P00318284,0.563076716,1.69976924,0.663138674,0.465914327,1.177071012,3.098867349,0.856281689,0.579469949,0.729745341,0.874226145,0.918548962,1.171423628
A_19_P00318297,2.030127307,3.003234024,1.303206134,1.692080962,2.696086343,0.472067805,1.162392484,0.864964501,1.444474064,1.032916309,1.079097079,1.140366426
A_19_P00318310,0.204146891,0.294414779,0.410920611,0.191758974,0.218974761,0.508311072,0.196629747,0.178740033,0.169172972,0.109437114,0.157849621,0.082550216
A_19_P00318361,0.183324054,0.254393727,0.338888456,0.382493782,0.359404805,0.37276603,0.169891667,0.209466727,0.306667035,0.231133295,0.240440928,0.1747658
A_19_P00318375,0.072190234,0.293746385,0.089168892,0.069665472,0.218597423,0.508566134,0.053982541,0.047575239,0.07570012,0.043296404,0.049377284,0.070297783
A_19_P00318404,0.165162057,0.291983935,0.161768846,0.127389811,0.47228352,0.484403871,0.269473853,0.202888641,0.22086192,0.221079782,0.208071258,0.228691635
A_19_P00318409,2.012295254,3.830173911,2.019515194,3.319302929,5.779024555,3.21651251,1.455764168,2.163815963,2.863809047,0.804105794,4.124420419,1.352162367
A_19_P00318413,0.053977849,0.221275373,0.06594959,0.052140058,0.158578743,0.380335076,0.041484408,0.036922767,0.051524128,0.033319718,0.038161773,0.053634886
A_19_P00318418,0.178400603,0.261291156,0.32020559,0.164801971,0.186315796,0.441874689,0.241412118,0.367866779,0.172854732,0.440556666,0.253091875,0.14216478
A_19_P00318443,0.060256346,0.250599944,0.074473398,0.059261954,0.180334709,0.422160763,0.045634689,0.040585804,0.056785012,0.036611297,0.04224372,0.059807296
A_19_P00318444,0.055452257,0.229516408,0.068574309,0.054495201,0.16530246,0.393759681,0.042184465,0.037628625,0.052698182,0.03397116,0.039124117,0.055227342
A_19_P00318461,0.052912889,0.375363194,0.064228468,0.050572503,0.155683559,0.758675508,0.040866109,0.03633803,0.06875007,0.033022391,0.09361287,0.052915731
A_19_P00318492,0.262318761,1.726048137,0.71737371,0.495903255,1.414538947,3.234809604,0.398798337,0.342130375,0.606640407,0.304195665,0.450975949,0.568426492
A_19_P00318511,0.216424165,0.84864015,0.238274076,0.300662824,0.450778871,1.962346708,0.288805075,0.129564465,0.171630077,0.141514952,0.157629012,0.149925667
A_19_P00318514,0.060290036,0.246176849,0.074084421,0.057352095,0.179747424,0.425100158,0.046433956,0.041136572,0.074336893,0.037494162,0.043209379,0.06066994
A_19_P00318517,0.067602781,0.277532379,0.082491061,0.096293445,0.255408209,0.474772902,0.125287961,0.049201097,0.069123563,0.044440104,0.051366323,0.071265256
A_19_P00318519,0.146953518,0.235464635,0.164452255,0.059388825,0.177273157,0.55989498,0.07103164,0.037768788,0.147945221,0.128267164,0.165962212,0.120889136
A_19_P00318537,0.090789106,0.298018521,0.087956658,0.089178417,0.224183966,0.499766637,0.051502869,0.048783159,0.064370773,0.042374037,0.090254082,0.068358427
A_19_P00318544,0.07037396,0.451770227,0.097195956,0.067868639,0.213201028,0.507136142,0.095971423,0.047726588,0.086978425,0.047099808,0.132096725,0.070641001
A_19_P00318559,0.064185281,0.257612374,0.077709495,0.061145676,0.191734917,0.445714932,0.066410446,0.046827548,0.083497551,0.038914969,0.076341985,0.159506741
A_19_P00318561,0.119854468,1.598605103,0.312342675,0.244569533,0.231915508,1.844332281,0.040129631,0.10543737,0.233370579,0.049639418,0.162947034,0.149706389
A_19_P00318587,2.465121235,4.299642173,2.209444819,2.596608302,4.720275286,4.637389804,1.663999385,1.582811991,2.349749234,2.063701343,1.620678639,2.462097851
A_19_P00318600,3.085304754,1.734762666,2.26184897,3.055921745,2.161492155,1.395165335,2.851996873,2.489121408,2.181129304,3.357823968,2.507383725,2.545053176
A_19_P00318609,0.065098509,0.265318283,0.079013112,0.061694778,0.193658348,0.452960829,0.052980431,0.046582698,0.06496387,0.041965853,0.048403306,0.067031615
A_19_P00318638,0.06443544,0.435034855,0.078323715,0.097560942,0.191928638,0.449906277,0.052429951,0.046070287,0.064308123,0.0415333,0.047927998,0.066373815
A_19_P00318679,0.063905039,0.265565676,0.078998485,0.062806771,0.190613209,0.453455285,0.04719373,0.041960056,0.058746593,0.037627903,0.043337015,0.061119248
A_19_P00318725,0.05553592,0.303221446,0.06732575,0.052691279,0.163420605,0.386655704,0.043325184,0.04892825,0.233644875,0.034668495,0.03975811,0.055460383
A_19_P00318759,0.069163275,0.284380648,0.08444425,0.069150913,0.207047746,0.47942874,0.057194927,0.050524691,0.070915829,0.075306489,0.052755415,0.073493496
A_19_P00318761,0.069309773,0.28528417,0.085050852,0.067884358,0.204404066,0.470895323,0.072360496,0.063665385,0.069166727,0.143262368,0.18928361,0.16711788
A_19_P00318775,0.054492455,0.221690138,0.066702835,0.053134106,0.162452348,0.61955504,0.043176527,0.038617939,0.054139111,0.035436084,0.102315087,0.057000485
A_19_P00318780,0.148330327,0.350750241,0.112116872,0.138660426,0.372478227,0.371522914,0.073534725,0.112822733,0.141587048,0.140595176,0.16965016,0.10289794
A_19_P00318790,0.361974005,2.598553748,0.768885432,0.445511692,0.824904139,0.710181143,0.362562746,0.573993084,0.691665019,0.365980351,0.496680943,0.514990349
A_19_P00318803,0.070249,0.290917906,0.087681379,0.096540975,0.21147224,0.499534976,0.052083131,0.062233634,0.064447348,0.04197387,0.047883838,0.068490486
A_19_P00318813,3.921240422,8.107052018,3.725929044,3.619773183,4.723677923,8.304356046,3.891628243,2.994830184,3.310050895,4.205144861,2.708961331,3.789502609
A_19_P00318815,0.173440557,0.269416591,0.113766082,0.225295406,0.305390481,0.451689286,0.22095171,0.245520773,0.387991997,0.221928768,0.205235315,0.317631963
A_19_P00318848,0.072388634,0.29823366,0.088762462,0.069772919,0.216397989,0.50553106,0.079782243,0.0465852,0.065244744,0.042846317,0.048668395,0.069037824
A_19_P00318878,4.83514314,5.547891603,8.522790089,7.50068835,7.86303186,0.819917581,5.723063046,7.9626779,8.411318704,4.129823142,12.88858252,11.78798807
A_19_P00318883,8.984579601,4.900406741,6.477122367,6.52735136,5.159155747,3.218544688,7.029956197,7.24481073,6.917991782,7.715120019,5.370919134,4.779582489
A_19_P00318889,0.06967968,0.285900728,0.084781306,0.066859371,0.207658452,0.47856059,0.057279932,0.050608257,0.070760154,0.081787116,0.079153749,0.073343097
A_19_P00318894,0.064088744,0.276121341,0.077411708,0.06074749,0.188531984,1.045143927,0.055061701,0.045123926,0.070268241,0.040522902,0.061722059,0.064664002
A_19_P00318904,0.457537564,0.492635227,0.300422339,0.512825711,0.395508553,0.428062363,0.389314909,0.359269533,0.391681583,0.268629509,0.498522284,0.530236971
A_19_P00318909,0.057051317,0.229086413,0.157486089,0.108644896,0.169023705,0.396921633,0.109176639,0.136258062,0.217113298,0.078373536,0.146690668,0.085901123
A_19_P00318915,0.535377717,0.846945575,0.697099453,0.445211851,1.025988446,1.714275913,0.663700884,0.690521084,0.662818098,0.944213693,0.681502663,0.560343694
A_19_P00318938,0.060339494,0.244859928,0.073796663,0.058781256,0.181124699,0.425448733,0.096558067,0.103827305,0.16319738,0.11170786,0.132626594,0.069472716
A_19_P00318954,0.204111164,0.721527676,0.163887531,0.176409725,0.229585781,0.401948898,0.267073771,0.146295723,0.347571019,0.301688373,0.231343777,0.270799879
A_19_P00319019,63.70715029,30.19510951,73.43454558,63.53671517,57.85491813,11.33419246,61.38894621,99.10166561,78.80109107,45.07377569,82.87683479,62.26804158
A_19_P00319028,0.058234285,0.24191912,0.072213992,0.057458323,0.174553005,0.4122432,0.043999502,0.039202093,0.054911952,0.03534688,0.040814257,0.057661869
A_19_P00319041,0.068114195,0.274461349,0.083611778,0.106810131,0.204816834,0.480542821,0.055291158,0.049656638,0.069013232,0.045372061,0.052086969,0.073316118
A_19_P00319044,0.063587923,0.260816672,0.07800035,0.060735444,0.409264007,0.443928581,0.046937669,0.04178247,0.058783334,0.038384482,0.064755386,0.062148311
A_19_P00319057,0.052331797,0.215226183,0.064508407,0.051297204,0.160824934,0.371382773,0.040567129,0.036257054,0.050787174,0.032932469,0.037811207,0.053365261
A_19_P00319072,0.07288759,0.299837098,0.08981536,0.071707245,0.213862287,0.517394348,0.052671356,0.047229694,0.066029164,0.042478746,0.048300355,0.068248843
A_19_P00319080,0.458356107,3.787749704,0.676246787,0.392939934,1.294111209,5.385329805,0.238562568,0.292016744,0.866304922,0.279165313,0.412744644,0.376031858
A_19_P00319093,0.078537294,0.230823721,0.069114365,0.055092701,0.167988013,0.62209163,0.043777385,0.039082439,0.062353031,0.035490286,0.061619949,0.057826797
A_19_P00319095,110.0535978,54.10614314,120.8962261,108.1599365,104.0270349,21.05787569,92.72376871,148.362945,115.8444566,68.04195555,124.5475645,93.15711138
A_19_P00319099,0.060919643,0.323309118,0.07402813,0.058660672,0.317680887,0.426027245,0.087662966,0.153970023,0.190782454,0.168664037,0.084194628,0.167856615
A_19_P00319140,0.059464386,0.991893527,0.081407967,0.056316739,0.618520818,1.557544778,0.04642795,0.107033269,0.087399389,0.037186042,0.042864606,0.087467387
A_19_P00319154,0.071292657,0.289430447,0.088464074,0.178103812,0.216403209,0.503271847,0.053916102,0.047515713,0.069105412,0.057336236,0.065121015,0.087548374
A_19_P00319184,0.070655242,0.29150768,0.087158646,0.06918947,0.20901719,0.498804297,0.053829335,0.048167304,0.067617308,0.074351796,0.049171719,0.070157998
A_19_P00319213,0.060602117,0.246252282,0.074148432,0.059090622,0.182190609,0.428196676,0.049319104,0.044160356,0.061783568,0.040589461,0.046392854,0.065247096
A_19_P00319225,0.072323866,0.296619757,0.19535702,0.071195013,0.211208119,0.514217352,0.074446901,0.074818056,0.113553266,0.072992042,0.177700297,0.068059464
A_19_P00319276,0.103935723,0.612243493,0.271272611,0.139227229,0.198486763,0.920448558,0.050712528,0.08957568,0.191417707,0.099474165,0.105346384,0.106136957
A_19_P00319311,0.055779024,0.225972779,0.077135409,0.053004917,0.163678644,0.388255697,0.043589746,0.038597548,0.053630332,0.040872797,0.039902897,0.055679073
A_19_P00319337,0.102154276,0.604184677,0.223749909,0.250919379,0.288789101,0.678769291,0.442591761,0.267617117,0.191971267,0.25809144,0.231113109,0.57843165
A_19_P00319347,0.061412153,0.475239547,0.074308585,0.063392356,0.39020325,0.427539286,0.046581858,0.041289536,0.16046209,0.037838114,0.074133565,0.060497109
A_19_P00319372,1.112772807,3.840067312,0.811044023,1.018663199,2.037692703,5.119239133,1.442676228,1.182248868,1.663766761,1.087062764,0.546947642,2.603971214
A_19_P00319376,2.145579711,5.657231858,2.392491667,2.883012116,2.993500269,4.0486777,1.540335651,1.808471246,1.940274403,1.321072424,1.861055397,1.674294322
A_19_P00319398,16.92414446,8.025887868,14.76198475,16.65225095,10.62888458,1.040352131,27.41529324,25.74273262,22.29906015,29.37532687,36.49907508,28.83520952
A_19_P00319404,0.696922288,0.287876634,0.921027833,0.544763538,0.590867479,0.478713269,0.604667637,1.039847646,1.060702843,0.557929771,0.99304376,1.033631102
A_19_P00319409,19.57110081,6.236355628,16.11734272,18.89019121,10.93980563,2.925759939,26.91806126,25.9348011,21.5821098,30.92613418,35.61312178,26.97776637
A_19_P00319413,0.071541913,0.297178387,0.088555787,0.069482265,0.226465282,0.744102788,0.052271831,0.046388853,0.064948981,0.042541361,0.048349631,0.068918542
A_19_P00319453,0.066456467,0.274342606,0.088614813,0.063921506,0.200050203,0.475375811,0.055316217,0.077449391,0.068840515,0.108767693,0.073045677,0.083651853
A_19_P00319465,3.473295603,2.930527346,2.62218323,1.867698783,1.877073237,3.208709097,2.545461244,2.115517031,1.212931578,3.317111484,1.377486825,1.282884012
A_19_P00319476,1.311460031,34.37898389,4.835724989,2.705837499,15.77820629,65.7014452,1.724968002,1.121354681,6.0910536,1.10851569,1.470786358,3.967427886
A_19_P00319509,0.065956891,0.365587209,0.119827355,0.063648283,0.198204277,0.461450563,0.051866147,0.046137975,0.064536905,0.04232559,0.048170026,0.068095331
A_19_P00319525,4.661764742,10.07119101,6.517389421,6.121265737,8.866970649,9.762805574,5.093598696,5.264127747,7.701148414,4.486263937,6.010195418,7.414992328
A_19_P00319528,0.060922882,0.246914797,0.103258038,0.057603465,0.180949973,0.425282796,0.049522515,0.042848782,0.059725395,0.081804119,0.144143282,0.061901505
A_19_P00319532,0.091379921,1.246521961,0.209361896,0.235667186,0.186696812,0.598772845,0.141583593,0.105141185,0.227191852,0.158056437,0.134763154,0.177904672
A_19_P00319534,0.09061885,0.287076551,0.167740062,0.209298692,0.204592945,0.504342965,0.110972584,0.091862051,0.232623669,0.059768204,0.184645243,0.104983689
A_19_P00319537,0.0660498,0.269462291,0.079836108,0.062630448,0.229842373,0.454029266,0.053271917,0.046940747,0.163875456,0.052150359,0.048521952,0.072089652
A_19_P00319553,0.06734827,0.270571164,0.081746252,0.064394371,0.202113529,0.468966346,0.050780637,0.044873421,0.062740916,0.041131352,0.046696548,0.065881335
A_19_P00319558,0.189417956,0.672128088,0.085004015,0.057205473,0.255511034,0.925110712,0.045735071,0.04057682,0.083038489,0.106499429,0.12192245,0.058519165
A_19_P00319561,0.058301653,0.235397793,0.070735341,0.055126048,0.172418203,0.405655372,0.045893638,0.040527781,0.056361351,0.036591719,0.042094142,0.058553028
A_19_P00319588,0.088448562,0.695089762,0.144226083,0.128161754,0.178875289,1.021173257,0.159138918,0.148699417,0.365603858,0.135079645,0.174107988,0.186755314
A_19_P00319625,0.07865952,0.272004722,0.082544775,0.065037427,0.203447266,0.47240705,0.052256923,0.046299397,0.06478596,0.042403231,0.048213655,0.06824433
A_19_P00319633,0.910423814,3.073450394,1.163055788,1.069050619,1.996517393,7.055281762,1.124035671,0.749192,1.375756915,0.985182031,1.028025792,1.467214295
A_19_P00319640,0.792516897,1.339495069,0.675875414,0.860381912,1.613883008,2.038348454,0.776252686,0.793086813,0.985793085,0.873668948,0.934786633,1.173325828
A_19_P00319646,1.764362044,0.270161444,1.057085067,2.071556831,1.016849064,0.460677806,2.035831417,2.396117739,1.273536846,1.956078407,2.003340984,1.189804319
A_19_P00319655,0.070995176,0.293185427,0.087544715,0.069545911,0.210353933,0.503769436,0.053478099,0.047772891,0.067041275,0.042685,0.048781113,0.069381878
A_19_P00319682,4.816685407,31.32887371,7.327022775,6.236805206,18.2159395,42.23089742,3.002583777,2.569660028,5.871018489,2.468770965,2.652612613,6.253114784
A_19_P00319698,0.090553756,0.276424309,0.082185483,0.204637919,0.228976651,0.927078726,0.055721349,0.258263989,0.155198799,0.100301397,0.131059933,0.136614327
A_19_P00319709,0.058808928,0.238960539,0.071957177,0.057355295,0.176365344,0.414877005,0.047394672,0.042415121,0.059405594,0.039005706,0.044516902,0.062682338
A_19_P00319712,0.067813165,2.674289407,0.133728067,0.277248796,0.481756755,0.470403011,0.142085605,0.083905396,0.389843531,0.04058402,0.060023115,0.208813458
A_19_P00319721,0.198183973,0.271514208,0.080475754,0.177596813,0.196726989,0.457612796,0.23705235,0.209578147,0.325823078,0.393147204,0.602130236,0.318833406
A_19_P00319752,0.058648011,0.239324168,0.07190979,0.057401434,0.176466361,0.415369964,0.047698113,0.042703837,0.059764144,0.039174414,0.044860434,0.063126029
A_19_P00319765,0.058338472,0.234823142,0.169108959,0.091278032,0.306344106,0.407965681,0.272775561,0.268423688,0.172325571,0.242670846,0.075186893,0.290966749
A_19_P00319793,0.070248572,0.284458382,0.196153094,0.067932982,0.213404071,0.495614912,0.053784415,0.04748274,0.072367147,0.042992276,0.104528496,0.070466492
A_19_P00319800,0.070192807,0.316312725,0.085332138,0.067467289,0.207622543,0.476144311,0.089083719,0.096305687,0.125489382,0.155794078,0.102925945,0.09884326
A_19_P00319825,0.065662259,0.267607601,0.079614775,0.062240239,0.195138777,0.455498718,0.053445963,0.047004901,0.065525483,0.042331244,0.048812001,0.067586883
A_19_P00319829,0.069203509,0.584932461,0.12374594,0.259833869,0.460146704,1.089948667,0.336287673,0.197419554,0.333530685,0.319872817,0.42446238,0.436058258
